post_id,platform,account,post_date,content_type,impressions,reach,likes,comments,shares,saves,clicks,hashtags,engagement_rate,follower_count,sentiment
POST_002812,Instagram,@joseph_smith,2023-10-15,Story,170814,140672,8844,1028,170,217,1585,#business #startup #content,5.8789,217274,positive
POST_002813,Instagram,@noah_anderson,2024-03-08,Reel,47723,39097,3608,432,139,205,449,"['marketing', 'analytics', 'startup']",8.7568,288176,
POST_002814,Twitter,@noah_lewis,2023-07-17,Story,33208,27778,3187,177,146,313,563,#content,0.105697,191370,negative
POST_002815,IG,@karen_lee,2024-07-19,Reel,241653,227810,13089,459,698,651,8792,"['data', 'marketing', 'ai']",0.058952,0,great
POST_002816,Twitter,@linda_martinez,2024-06-22,Post,53730,37578,3155,221,137,260,1038,"analytics,socialmedia",0.065382,257253,negative
POST_002817,IG,@liam_garcia,2023-02-10,Poll,180806,151927,13944,1264,1017,1070,1778,#tech #marketing #content #ai,8.9737,306553,negative
POST_002818,Instagram,@mary_martinez,2023-07-13,Carousel,122317,73348,1999,146,155,62,3466,"['data', 'content', 'startup', 'tech']",1.8804,8903,-
POST_002819,IG,@susan_anderson,2023-08-17,Thread,360000,335823,24238,1616,1046,2058,8172,data,0.074722,464875,
POST_002820,instagram,@susan_miller,2024-02-19,Poll,340868,300936,8376,278,178,766,17990,"['ai', 'business', 'startup']",2.591,443040,great
POST_002821,Instagram,@charles_anderson,2024-12-10,Carousel,478120,259867,17369,1717,344,1670,10398,"['tech', 'growth']",4.0638,236388,negative
POST_002822,TW,@jennifer_miller,2023-03-22,Post,157594,236354,25442,2206,1274,970,12483,"['tech', 'content', 'analytics', 'data']",0.183522,78158,positive
POST_002823,TW,@olivia_jackson,2023-03-12,Tweet,382001,291417,29111,4014,326,875,17197,#business,0.087568,428055,0
POST_002824,Instagram,@patricia_smith,2024-08-16,Story,22335,15203,1347,62,30,42,786,"content,data,marketing",0.064428,299360,1
POST_002825,Instagram,@patricia_jones,2024-02-28,Poll,95095,52284,5783,522,374,491,1764,"business,ai",7.0235,9501,good
POST_002826,Instagram,@david_white,2024-11-27,Story,366983,286513,14350,1338,230,847,10290,#startup #data,4.3375,8422,bad
POST_002827,Twitter,@sarah_smith,2024-07-04,Poll,409075,300836,19686,1788,399,1284,17110,"['analytics', 'socialmedia', 'ai']",5.3469,313983,bad
POST_002828,Twitter,@richard_wilson,2023-09-17,Tweet,320374,280654,13578,524,1076,380,13184,#startup,0.047376,447300,positive
POST_002829,Instagram,@john_williams,2023-07-03,Post,15491,10510,560,28,31,33,322,"growth,data,business",0.039959,490347,
POST_002830,Twitter,@richard_clark,2023-03-13,Tweet,16864,12384,1064,36,69,37,207,#content #marketing #socialmedia,6.9319,460887,great
POST_002831,IG,@jennifer_clark,2024-06-28,Tweet,341551,237031,20785,1144,1031,1198,14156,ai,6.7223,67104,0
POST_002832,INSTA,@sophia_white,2023-09-13,Carousel,28643,15348,496,43,25,35,769,#growth #tech #data #marketing,0.019691,73741,negative
POST_002833,Twitter,@sarah_lee,2023-01-07,Carousel,23579,16691,1760,212,74,167,927,"['data', 'ai', 'analytics', 'marketing']",8.6772,262835,good
POST_002834,Instagram,@linda_thomas,2023-04-30,Thread,404837,376837,17062,1230,387,1516,18737,#socialmedia,4.614,423011,
POST_002835,twitter,@emma_moore,2024-12-03,Thread,419973,213110,9388,656,718,651,2850,"analytics,growth",0.025625,50352,+
POST_002836,Instagram,@patricia_garcia,2024-10-11,Reel,194463,161541,8949,753,647,309,8833,#marketing #business #startup #analytics,5.3218,81095,
POST_002837,Twitter,@jessica_johnson,2024-08-01,Thread,445673,307741,17969,1835,413,500,6427,"['tech', 'marketing', 'data', 'business']",0.045363,208063,
POST_002838,TW,@james_jackson,2024-12-05,Tweet,93570,54280,4645,513,287,228,864,"marketing,startup,socialmedia,tech",0.058192,495632,1
POST_002839,TW,@robert_brown,2024-02-10,Carousel,325176,262356,23345,1727,655,1396,3409,#business #startup #data,7.9117,367940,0
POST_002840,Twitter,@sophia_lewis,2023-08-04,Tweet,297941,198427,17495,1034,1134,1048,6159,"['content', 'tech', 'startup', 'business']",0.065996,258574,bad
POST_002841,Twitter,@david_robinson,2024-05-03,Post,121208,114690,8425,779,522,615,5087,#data,0.080242,431748,positive
POST_002842,Twitter,@patricia_thompson,2024-07-08,Poll,388279,284542,12385,1325,685,1011,9601,"data,analytics,business,socialmedia",0.037074,284395,negative
POST_002843,Instagram,@william_taylor,2023-05-23,Carousel,99932,68549,3048,193,187,222,2169,#analytics #business #ai,3.4303,436385,negative
POST_002844,Twitter,@emma_garcia,2024-07-11,Story,351484,328022,37692,1373,2503,3445,17905,"business,ai,content",11.8264,251911,pos
POST_002845,IG,@thomas_lee,2024-04-11,Carousel,110416,69376,2583,337,123,67,1430,business,0.027559,392440,
POST_002846,twitter,@mary_jones,2024-07-21,Post,98450,92203,6025,828,106,583,2038,"business,socialmedia,analytics",7.0686,357681,great
POST_002847,Instagram,@thomas_martin,2024-06-22,Story,155345,131817,13389,1532,636,638,2303,#analytics #socialmedia,0.100145,428800,
POST_002848,Twitter,@ava_jackson,2023-03-08,Carousel,196155,146341,10569,1314,648,759,8485,"['data', 'business']",6.3883,105385,1
POST_002849,X,@richard_thomas,2024-10-07,Story,251030,167456,19381,2904,674,977,9620,"['data', 'ai', 'tech']",9.1459,233117,positive
POST_002850,Instagram,@james_lewis,2024-09-11,Carousel,130399,69218,8092,434,609,679,964,#data #socialmedia #marketing,7.0054,263787,neg
POST_002851,Twitter,@patricia_taylor,2023-03-17,Reel,27108,25051,2608,140,113,90,924,"tech,growth",0.105541,397556,0
POST_002852,Twitter,@charles_martin,2023-11-18,Story,109407,86081,5221,554,159,313,1495,"growth,startup,data",0.054238,38506,neg
POST_002853,Instagram,@sarah_martinez,2024-03-19,Post,387979,285680,30122,4474,2226,1908,12348,#ai #marketing #analytics,0.094907,395388,positive
POST_002854,Twitter,@barbara_gonzalez,2024-08-22,Carousel,116992,92896,8285,822,362,260,1742,tech,8.0937,125017,0
POST_002855,instagram,@elizabeth_brown,2024-05-16,Reel,249636,224538,24383,3475,352,1983,6647,#analytics #startup #marketing,0.113005,291242,-
POST_002856,INSTA,@joseph_lewis,2023-09-02,Story,262841,166682,7578,1095,230,345,9210,"socialmedia,content,marketing,ai",0.033872,45743,pos
POST_002857,Instagram,@john_martinez,2024-06-17,Carousel,279074,204656,6081,800,140,587,7505,marketing,0.025158,13050,0
POST_002858,instagram,@emma_lewis,2024-10-31,Post,106397,92358,6939,677,497,216,2623,ai,7.6252,485089,positive
POST_002859,Instagram,@jennifer_robinson,2023-11-12,Reel,323920,290889,19306,2215,602,1295,7301,"['tech', 'content']",6.8298,137076,-
POST_002860,Twitter,@patricia_brown,2023-06-12,Poll,150027,123029,9704,1074,420,200,3954,"['tech', 'content']",7.464,80075,+
POST_002861,X,@michael_moore,2023-12-01,Thread,79999,61167,6565,585,248,489,1882,#business,9.2476,247636,negative
POST_002862,Instagram,@mary_miller,2023-05-13,Story,1113,751,77,3,3,1,34,#ai,0.074573,193113,great
POST_002863,Instagram,@ava_jackson,2024-01-10,Story,301464,183795,5081,191,232,483,8980,#growth #startup #socialmedia #ai,0.018258,345249,negative
POST_002864,TW,@karen_hernandez,2023-01-09,Reel,64855,51218,1804,56,63,52,656,"['startup', 'tech']",0.029651,22687,-
POST_002865,INSTA,@richard_johnson,2023-02-13,Thread,201138,165192,14645,1414,324,995,4754,"ai,content",0.081452,40991,positive
POST_002866,Twitter,@thomas_thomas,2023-07-29,Reel,88197,101907,7546,581,476,277,2467,#analytics #growth,0.097543,92658,
POST_002867,Instagram,@ava_thompson,2023-06-18,Poll,234367,216959,8114,342,305,527,2858,#marketing #growth #socialmedia #tech,3.7382,175618,negative
POST_002868,Instagram,@joseph_thomas,2023-11-06,Thread,402238,229558,5104,607,339,134,10463,"['ai', 'growth', 'socialmedia', 'startup']",0.015041,90685,negative
POST_002869,IG,@joseph_miller,2024-07-25,Reel,300868,220556,10868,1138,450,890,11179,"content,ai,growth,business",4.14,168453,1
POST_002870,Twitter,@james_wilson,2024-07-13,Tweet,344299,276462,12526,1070,999,928,8485,"['content', 'ai']",4.239,137749,
POST_002871,Twitter,@david_white,2023-07-08,Thread,121520,112302,3545,510,278,228,4035,#analytics #marketing #content,0.035657,70450,0
POST_002872,X,@sarah_jones,2023-02-16,Story,138900,85855,10190,817,755,741,2964,#socialmedia #data,8.468,459829,
POST_002873,Instagram,@linda_lee,2023-01-23,Reel,43060,26267,2965,268,139,138,1393,"content,startup",0.078309,223531,great
POST_002874,Twitter,@noah_lopez,2023-06-14,Post,397231,285132,10735,1456,204,936,4384,#startup #content #data,0.031204,344811,
POST_002875,instagram,@jessica_robinson,2024-08-20,Story,206842,168865,14820,2083,710,816,5292,"tech,data,startup",8.5152,373659,negative
POST_002876,Instagram,@joseph_wilson,2024-03-13,Story,483614,310172,30256,3024,1154,2821,8447,"['analytics', 'ai', 'startup', 'content']",0.071201,465199,
POST_002877,IG,@jennifer_lopez,2023-02-08,Tweet,76453,55726,3938,360,58,319,1598,"['marketing', 'growth', 'socialmedia']",5.6976,497840,pos
POST_002878,Twitter,@richard_taylor,2024-07-13,Tweet,437859,244116,17292,880,759,986,8881,#business #socialmedia,4.3235,13031,
POST_002879,instagram,@michael_harris,2023-10-06,Poll,39099,35925,1739,57,108,112,2016,#socialmedia #ai #content,0.048697,409761,positive
POST_002880,twitter,@liam_johnson,2024-05-18,Reel,223845,131722,11988,1561,662,353,3412,"['marketing', 'analytics', 'tech']",0.063486,0,negative
POST_002881,instagram,@richard_garcia,2024-05-12,Reel,362551,222584,4598,324,304,322,5080,['content'],0.014415,426086,positive
POST_002882,twitter,@olivia_brown,2024-07-14,Thread,323043,223178,16486,2289,1237,1063,6054,#ai #content #tech,6.1948,391629,0
POST_002883,Twitter,@joseph_lewis,2024-12-11,Tweet,306468,172329,10434,951,664,693,2994,"['data', 'analytics', 'startup', 'socialmedia']",3.9316,185714,good
POST_002884,X,@sarah_martinez,2024-07-21,Post,380616,353975,36916,2300,1917,1113,6857,"['marketing', 'content', 'analytics', 'data']",10.807,4208,+
POST_002885,Twitter,@jennifer_robinson,2023-10-12,Carousel,79437,63130,6599,265,364,328,3692,marketing,9.099,403181,good
POST_002886,X,@barbara_garcia,2023-05-02,Carousel,154907,123485,9570,811,492,385,5507,socialmedia,0.070191,459132,
POST_002887,Instagram,@sarah_clark,2024-04-21,Thread,245926,145215,7182,1065,193,312,6677,"ai,content,business",3.4319,335285,
POST_002888,Instagram,@liam_thompson,2023-07-27,Thread,257747,168330,13397,1569,261,755,2132,#marketing #data,5.9077,184315,negative
POST_002889,Twitter,@charles_thomas,2023-02-07,Thread,457068,268211,21071,1860,1132,559,3145,['startup'],5.2646,164673,0
POST_002890,Instagram,@sophia_lopez,2024-10-17,Carousel,428168,229384,17497,695,1390,650,5252,"socialmedia,tech,growth",4.5734,397472,good
POST_002891,INSTA,@patricia_johnson,2023-12-21,Post,455432,315687,21307,1855,621,1083,3996,growth,5.2221,0,negative
POST_002892,Instagram,@patricia_clark,2024-06-15,Post,130231,164209,5773,293,386,425,3571,"growth,socialmedia",0.049543,282790,negative
POST_002893,Twitter,@david_harris,2023-02-02,Poll,221360,177927,13776,1223,605,884,8710,['analytics'],7.0492,396819,1
POST_002894,Twitter,@william_robinson,2024-12-02,Post,387790,271118,15363,763,805,1161,13404,"['tech', 'content', 'growth']",4.366,458970,negative
POST_002895,Twitter,@john_martin,2024-05-30,Carousel,457755,681579,47658,1604,2081,3872,8532,"['content', 'tech', 'analytics']",0.112163,103864,pos
POST_002896,IG,@sarah_taylor,2024-12-08,Carousel,193873,139446,13476,1938,425,1082,5667,"marketing,socialmedia,business",8.1698,160611,positive
POST_002897,Twitter,@thomas_moore,2024-03-01,Thread,424342,297913,24751,2917,1826,685,5044,"['content', 'data']",6.9505,368033,bad
POST_002898,X,@robert_lewis,2023-01-03,Story,117366,72755,7689,1061,258,200,3120,['ai'],7.6751,64596,great
POST_002899,IG,@jessica_johnson,2023-10-03,Reel,60873,47270,2409,146,45,115,1472,['tech'],0.042712,260671,positive
POST_002900,Instagram,@sophia_clark,2024-03-09,Story,324967,281245,16088,1488,555,1125,8164,"content,marketing",0.055793,396526,neg
POST_002901,Twitter,@richard_martinez,2024-07-08,Reel,139817,130726,7546,610,423,222,6835,#content #business,0.061359,0,1
POST_002902,instagram,@charles_garcia,2024-08-05,Carousel,260401,146969,4714,310,207,133,4103,['marketing'],2.0088,375121,pos
POST_002903,Twitter,@thomas_thompson,2023-05-26,Poll,132059,67634,2265,209,61,205,2027,['startup'],0.019196,209524,
POST_002904,INSTA,@michael_clark,2024-04-19,Story,154126,144895,15455,2279,1193,1430,2624,#business #analytics #content,0.122802,479019,bad
POST_002905,Twitter,@joseph_smith,2024-10-22,Reel,19506,13409,1515,115,76,128,586,#data #socialmedia #growth,8.746,317335,
POST_002906,TW,@jessica_wilson,2023-02-19,Tweet,326614,262311,8848,565,672,431,12795,#socialmedia,3.0877,187611,
POST_002907,Instagram,@ava_smith,2023-07-01,Poll,273976,254108,6998,238,390,429,4988,#ai #analytics #tech #socialmedia,2.7835,268330,positive
POST_002908,Instagram,@liam_smith,2024-05-12,Story,202612,103521,4937,167,63,229,4285,['growth'],0.025502,12482,
POST_002909,TW,@david_thompson,2024-03-12,Reel,305649,176465,17674,1590,1061,537,2632,#tech,6.6498,3149,negative
POST_002910,TW,@noah_miller,2023-12-11,Tweet,209893,179831,16361,1690,636,969,9062,#ai #marketing #socialmedia #content,0.089031,390928,great
POST_002911,INSTA,@michael_gonzalez,2024-07-02,Poll,25965,20949,2480,319,127,208,463,"growth,socialmedia,content",0.11269,410183,
POST_002912,Twitter,@richard_davis,2024-02-23,Reel,269628,189030,22545,1580,1202,1201,9834,"['tech', 'startup', 'marketing', 'content']",9.3933,185920,
POST_002913,Twitter,@liam_anderson,2023-01-28,Carousel,299729,279234,14338,1566,1027,832,11308,"data,tech,content,analytics",5.6488,363238,negative
POST_002914,Twitter,@jessica_smith,2024-08-02,Carousel,327356,260820,11715,358,142,640,13492,#analytics #ai,3.7314,235297,great
POST_002915,Twitter,@thomas_lopez,2023-11-08,Story,107547,55185,1754,62,90,109,1924,marketing,1.7722,149307,great
POST_002916,Twitter,@charles_martin,2023-05-04,Thread,172262,227118,16257,2104,237,1109,5278,"content,startup,data",10.7963,440067,negative
POST_002917,Twitter,@sophia_anderson,2023-11-06,Post,131406,118019,12073,623,255,482,6646,business,0.098557,295855,negative
POST_002918,Twitter,@linda_lopez,2023-09-19,Post,266843,248518,23111,2750,965,1530,10999,"['tech', 'content', 'socialmedia', 'marketing']",0.100531,492991,negative
POST_002919,IG,@olivia_wilson,2023-12-23,Post,13973,8528,352,45,22,11,338,#socialmedia #business #content #growth,0.029986,328076,negative
POST_002920,Twitter,@william_thompson,2023-02-07,Thread,20310,12204,736,107,14,23,289,"tech,data,ai,business",0.042196,191310,+
POST_002921,Twitter,@richard_hernandez,2023-05-26,Reel,5911,3071,305,16,3,13,114,"socialmedia,ai",0.054813,107586,
POST_002922,TW,@karen_lopez,2024-02-22,Post,414431,228777,12494,1622,536,1020,2741,#content #data #business,3.5354,245497,negative
POST_002923,Twitter,@william_taylor,2023-09-04,Thread,330255,201119,10332,601,194,308,10542,#marketing #startup #business #data,3.3692,278750,+
POST_002924,X,@thomas_hernandez,2023-03-06,Thread,188709,171653,16759,874,744,646,7010,analytics,9.7383,460878,
POST_002925,Instagram,@olivia_davis,2023-07-13,Thread,108199,60668,3827,400,56,342,1769,"['marketing', 'startup']",0.039584,60047,0
POST_002926,Twitter,@sarah_harris,2023-07-04,Poll,391459,209247,4473,212,310,140,2790,"growth,data,content,startup",1.276,45669,-
POST_002927,Instagram,@charles_lee,2024-09-19,Story,479585,451163,47729,5292,1218,4668,22827,"['socialmedia', 'analytics', 'business', 'ai']",0.113096,318157,positive
POST_002928,Twitter,@linda_taylor,2024-07-02,Reel,421986,231704,25703,3186,999,2452,10484,"analytics,marketing,content",0.070827,330200,good
POST_002929,IG,@olivia_martinez,2024-05-28,Reel,450661,260006,26301,3540,746,2626,11166,#ai #content #tech,6.7871,431820,negative
POST_002930,Twitter,@jennifer_martinez,2023-03-24,Story,81152,59832,4205,186,234,296,2553,"['tech', 'growth', 'socialmedia']",0.056992,158787,positive
POST_002931,instagram,@robert_miller,2023-07-08,Post,20206,12570,1236,52,24,37,255,"tech,growth,socialmedia,analytics",0.064931,44110,positive
POST_002932,X,@patricia_jackson,2023-09-10,Poll,151972,104421,9795,948,310,724,2856,"data,business,startup,analytics",0.072731,72730,good
POST_002933,Instagram,@elizabeth_thompson,2024-01-07,Poll,414851,285242,18555,2046,568,602,11215,"data,growth,marketing,business",0.051028,468559,negative
POST_002934,Instagram,@olivia_lee,2024-07-02,Reel,438685,332800,18264,2174,1449,1059,11584,"['socialmedia', 'startup']",4.9892,232640,+
POST_002935,instagram,@joseph_lee,2024-04-01,Story,338101,172022,19819,914,1358,555,8993,business,6.5338,81068,
POST_002936,IG,@susan_harris,2024-07-16,Reel,275674,238440,15251,1730,434,640,6595,"socialmedia,content,data,tech",6.3172,49424,0
POST_002937,Instagram,@elizabeth_moore,2024-10-16,Poll,204653,135094,4557,442,255,451,7586,"['marketing', 'ai', 'content']",0.025673,234403,0
POST_002938,instagram,@emma_jackson,2024-06-30,Reel,324884,308084,10157,598,704,710,6976,#business #marketing #analytics,0.035271,456153,pos
POST_002939,Twitter,@robert_thomas,2023-07-27,Post,115847,102522,5952,355,361,284,5940,"['content', 'analytics', 'socialmedia']",0.057559,159506,
POST_002940,Twitter,@joseph_hernandez,2024-03-12,Story,110713,56242,3454,506,215,303,3294,#startup,3.771,247143,
POST_002941,Instagram,@mary_gonzalez,2023-11-21,Poll,283913,249199,8260,1027,652,648,4530,analytics,3.5007,72689,1
POST_002942,Instagram,@karen_lee,2024-05-23,Tweet,224853,132805,8606,514,560,272,4740,"['growth', 'socialmedia', 'business', 'ai']",4.305,45278,negative
POST_002943,INSTA,@emma_smith,2024-04-10,Tweet,454745,227402,9480,437,119,561,7331,"content,socialmedia",2.207,188368,1
POST_002944,X,@john_garcia,2024-04-30,Story,67793,35271,3918,472,159,220,979,"analytics,data,growth,tech",0.067101,106821,pos
POST_002945,instagram,@emma_davis,2023-08-26,Thread,57592,51072,4218,280,224,286,1117,"tech,data,growth",0.081991,189221,pos
POST_002946,Twitter,@jennifer_hernandez,2024-02-03,Poll,344681,226932,14091,434,1121,563,11681,"content,business",4.5393,481119,great
POST_002947,twitter,@noah_smith,2023-05-30,Thread,459780,298120,26970,2886,1231,1429,14388,#startup,0.067613,485773,+
POST_002948,Instagram,@susan_brown,2023-10-10,Carousel,280322,241503,26865,2456,1996,2452,8331,#socialmedia #growth,11.1718,402223,positive
POST_002949,Twitter,@barbara_martinez,2024-12-09,Reel,340574,322469,7735,425,184,469,10074,"tech,content",2.45,286594,positive
POST_002950,Instagram,@charles_lee,2023-03-22,Tweet,44408,40168,3565,499,136,226,848,"['socialmedia', 'ai', 'tech', 'business']",9.4578,440174,neg
POST_002951,X,@patricia_harris,2024-07-06,Tweet,36277,43110,2389,286,60,87,2202,#ai #socialmedia #growth #business,7.5392,147188,neg
POST_002952,IG,@thomas_lee,2024-08-30,Story,32349,17459,1426,79,86,32,339,['ai'],4.9182,221088,pos
