review_id,product_id,user_id,review_date,rating,review_title,review_text,verified_purchase,helpful_votes,product_category,sentiment
REV-108298,PROD-2071,USR-21914,2025-12-13,5,Excellent experience,This experience is excellent. Great experience for the money.,True,108,Books,Positive
REV-108299,PROD-4648,USR-96403,2025-06-19,5,Love material,This material is love. Compared to similar products this stands out.,True,159,Grocery,Positive
REV-108300,PROD-4105,USR-55899,2024-11-05,1,Disappointing product,This product is disappointing. Exactly what I was looking for.,True,190,Books,Negative
REV-108301,PROD-1482,USR-66570,2024-08-02,3,Acceptable performance,This performance is acceptable. I would definitely recommend this to others.,False,78,Clothing,Neutral
REV-108302,PROD-2596,USR-26529,2024-02-09,4,Excellent value,This value is excellent. The value met my expectations overall.,False,81,Clothing,Positive
REV-108303,PROD-2465,USR-19478,2023-01-03,5,Love purchase,This purchase is love. Not sure I would buy this again.,True,102,Toys,Positive
REV-108304,PROD-1863,USR-74825,2024-05-30,3,Decent value,This value is decent. Shipping was fast and packaging was good.,True,159,Clothing,Neutral
REV-108305,PROD-4324,USR-66182,2024-12-08,5,Wonderful delivery,This delivery is wonderful. I would definitely recommend this to others.,False,67,Electronics,Positive
REV-108306,PROD-2021,USR-19003,2023-12-22,5,Perfect value,This value is perfect. Shipping was fast and packaging was good.,True,186,Electronics,Positive
REV-108307,PROD-4876,USR-93798,2022-02-03,5,Amazing material,This material is amazing. Could be better for the price.,False,107,Grocery,Positive
REV-108308,PROD-2487,USR-77636,2023-03-28,5,Great performance,This performance is great. Shipping was fast and packaging was good.,True,60,Toys,Positive
REV-108309,PROD-2393,USR-82502,2025-06-15,4,Wonderful design,This design is wonderful. Could be better for the price.,False,172,Beauty,Positive
REV-108310,PROD-4151,USR-66167,2025-09-23,4,Perfect item,This item is perfect. Not sure I would buy this again.,True,183,Clothing,Positive
REV-108311,PROD-4209,USR-32423,2023-02-12,5,Fantastic material,This material is fantastic. Quality is fantastic as described.,False,147,Beauty,Positive
REV-108312,PROD-2535,USR-53278,2025-06-23,3,Okay experience,This experience is okay. Compared to similar products this stands out.,True,99,Clothing,Neutral
REV-108313,PROD-3917,USR-19574,2024-09-11,2,Bad material,This material is bad. Great material for the money.,True,39,Toys,Negative
REV-108314,PROD-2153,USR-21635,2025-09-29,5,Love product,This product is love. Exactly what I was looking for.,True,181,Grocery,Positive
REV-108315,PROD-3079,USR-13355,2025-09-19,2,Bad delivery,This delivery is bad. Compared to similar products this stands out.,True,104,Electronics,Negative
REV-108316,PROD-2236,USR-61645,2024-07-06,4,Fantastic design,This design is fantastic. Could be better for the price.,False,126,Clothing,Positive
REV-108317,PROD-2174,USR-34296,2022-01-31,2,Worst value,This value is worst. Compared to similar products this stands out.,True,18,Beauty,Negative
REV-108318,PROD-3866,USR-78320,2023-08-28,5,Wonderful experience,This experience is wonderful. Could be better for the price.,True,108,Books,Positive
REV-108319,PROD-1170,USR-39351,2025-11-15,1,Awful product,This product is awful. Quality is awful as described.,False,134,Toys,Negative
REV-108320,PROD-1767,USR-22491,2022-06-21,2,Bad product,This product is bad. Exactly what I was looking for.,True,139,Grocery,Negative
REV-108321,PROD-3362,USR-46359,2023-03-23,4,Fantastic purchase,This purchase is fantastic. Quality is fantastic as described.,True,97,Sports,Positive
REV-108322,PROD-2965,USR-83836,2025-04-18,5,Amazing design,This design is amazing. I would definitely recommend this to others.,True,166,Home & Kitchen,Positive
REV-108323,PROD-2141,USR-84718,2023-11-29,5,Superb experience,This experience is superb. Compared to similar products this stands out.,False,134,Clothing,Positive
REV-108324,PROD-4653,USR-63325,2022-10-10,5,Wonderful design,This design is wonderful. The design met my expectations overall.,True,69,Grocery,Positive
REV-108325,PROD-1339,USR-83745,2023-03-20,3,Fine performance,This performance is fine. I would definitely recommend this to others.,True,105,Sports,Neutral
REV-108326,PROD-1336,USR-96315,2025-11-12,5,Excellent delivery,This delivery is excellent. Compared to similar products this stands out.,False,96,Home & Kitchen,Positive
REV-108327,PROD-3235,USR-36490,2025-06-23,3,Adequate delivery,This delivery is adequate. Compared to similar products this stands out.,True,160,Books,Neutral
REV-108328,PROD-1077,USR-79995,2024-09-12,5,Fantastic quality,This quality is fantastic. The quality met my expectations overall.,True,119,Toys,Positive
REV-108329,PROD-3651,USR-59940,2024-05-06,4,Superb material,This material is superb. Not sure I would buy this again.,True,78,Beauty,Positive
REV-108330,PROD-2617,USR-34559,2024-08-30,5,Perfect performance,This performance is perfect. Not sure I would buy this again.,True,78,Sports,Positive
REV-108331,PROD-2715,USR-73456,2022-02-01,4,Wonderful purchase,This purchase is wonderful. Great purchase for the money.,True,192,Sports,Positive
REV-108332,PROD-3679,USR-84105,2022-04-04,5,Amazing product,This product is amazing. Quality is amazing as described.,True,101,Home & Kitchen,Positive
REV-108333,PROD-2926,USR-65233,2024-10-14,3,Fine value,This value is fine. I would definitely recommend this to others.,True,62,Books,Neutral
REV-108334,PROD-3184,USR-43804,2025-05-18,4,Fantastic item,This item is fantastic. Compared to similar products this stands out.,True,188,Electronics,Positive
REV-108335,PROD-1769,USR-56972,2022-10-23,5,Fantastic design,This design is fantastic. Compared to similar products this stands out.,False,114,Toys,Positive
REV-108336,PROD-4754,USR-99533,2023-07-21,4,Great purchase,This purchase is great. The purchase met my expectations overall.,True,189,Clothing,Positive
REV-108337,PROD-4199,USR-60015,2023-03-04,3,Okay performance,This performance is okay. I would definitely recommend this to others.,True,142,Sports,Neutral
REV-108338,PROD-3243,USR-66327,2025-05-16,4,Love design,This design is love. Compared to similar products this stands out.,True,173,Electronics,Positive
REV-108339,PROD-4349,USR-44250,2022-07-18,5,Fantastic design,This design is fantastic. Not sure I would buy this again.,True,98,Electronics,Positive
REV-108340,PROD-1027,USR-12174,2023-03-29,5,Fantastic performance,This performance is fantastic. I would definitely recommend this to others.,False,93,Grocery,Positive
REV-108341,PROD-1022,USR-26621,2023-01-02,4,Wonderful purchase,This purchase is wonderful. Shipping was fast and packaging was good.,True,98,Clothing,Positive
REV-108342,PROD-4461,USR-35567,2025-10-30,5,Fantastic quality,This quality is fantastic. The quality met my expectations overall.,False,151,Clothing,Positive
REV-108343,PROD-4569,USR-38357,2023-09-04,4,Best purchase,This purchase is best. Quality is best as described.,True,92,Books,Positive
REV-108344,PROD-3989,USR-37946,2022-11-20,3,Fine experience,This experience is fine. Quality is fine as described.,True,188,Books,Neutral
REV-108345,PROD-2856,USR-22447,2025-04-30,5,Best design,This design is best. Not sure I would buy this again.,True,69,Electronics,Positive
REV-108346,PROD-2803,USR-98078,2023-03-08,2,Useless purchase,This purchase is useless. I would definitely recommend this to others.,True,77,Sports,Negative
REV-108347,PROD-3105,USR-51881,2024-02-06,1,Bad quality,This quality is bad. Exactly what I was looking for.,True,169,Home & Kitchen,Negative
REV-108348,PROD-4062,USR-64071,2022-01-13,2,Useless quality,This quality is useless. Not sure I would buy this again.,False,44,Electronics,Negative
REV-108349,PROD-4376,USR-36872,2022-08-28,5,Love purchase,This purchase is love. Exactly what I was looking for.,True,77,Home & Kitchen,Positive
REV-108350,PROD-4171,USR-50977,2022-01-10,5,Outstanding quality,This quality is outstanding. Not sure I would buy this again.,False,2,Books,Positive
REV-108351,PROD-1652,USR-84524,2022-09-15,4,Excellent product,This product is excellent. Shipping was fast and packaging was good.,False,19,Sports,Positive
REV-108352,PROD-1104,USR-45783,2025-01-07,4,Outstanding performance,This performance is outstanding. Could be better for the price.,True,151,Books,Positive
REV-108353,PROD-1518,USR-21470,2025-08-03,3,Average product,This product is average. Quality is average as described.,False,137,Home & Kitchen,Neutral
REV-108354,PROD-4161,USR-47156,2022-01-08,5,Excellent quality,This quality is excellent. Compared to similar products this stands out.,True,71,Grocery,Positive
REV-108355,PROD-2994,USR-36380,2023-03-07,2,Terrible quality,This quality is terrible. Shipping was fast and packaging was good.,True,78,Books,Negative
REV-108356,PROD-1760,USR-68316,2022-02-26,5,Superb design,This design is superb. Compared to similar products this stands out.,True,2,Beauty,Positive
REV-108357,PROD-2421,USR-68264,2024-03-05,5,Outstanding quality,This quality is outstanding. Shipping was fast and packaging was good.,True,183,Books,Positive
REV-108358,PROD-3526,USR-61665,2024-04-14,3,Reasonable purchase,This purchase is reasonable. Quality is reasonable as described.,True,80,Books,Neutral
REV-108359,PROD-2296,USR-97896,2025-07-03,3,Standard purchase,This purchase is standard. Could be better for the price.,False,15,Toys,Neutral
REV-108360,PROD-2421,USR-87768,2022-04-03,3,Standard experience,This experience is standard. Could be better for the price.,True,74,Toys,Neutral
REV-108361,PROD-2666,USR-76519,2024-11-26,4,Fantastic material,This material is fantastic. I have been using this for weeks now.,False,47,Toys,Positive
REV-108362,PROD-3291,USR-81624,2022-04-21,4,Amazing purchase,This purchase is amazing. Could be better for the price.,False,46,Grocery,Positive
REV-108363,PROD-2693,USR-63591,2022-01-25,1,Bad delivery,This delivery is bad. Exactly what I was looking for.,True,47,Electronics,Negative
REV-108364,PROD-2578,USR-52373,2024-12-05,5,Best material,This material is best. I would definitely recommend this to others.,True,162,Beauty,Positive
REV-108365,PROD-2787,USR-96644,2024-08-18,4,Best purchase,This purchase is best. The purchase met my expectations overall.,False,57,Home & Kitchen,Positive
REV-108366,PROD-2858,USR-31742,2024-06-06,3,Average performance,This performance is average. I have been using this for weeks now.,True,156,Sports,Neutral
REV-108367,PROD-4328,USR-36378,2023-11-06,5,Wonderful design,This design is wonderful. Exactly what I was looking for.,False,159,Books,Positive
REV-108368,PROD-1973,USR-84664,2025-07-05,5,Love product,This product is love. I have been using this for weeks now.,True,176,Sports,Positive
REV-108369,PROD-1891,USR-88235,2022-08-05,5,Best quality,This quality is best. I would definitely recommend this to others.,True,109,Sports,Positive
REV-108370,PROD-4881,USR-64753,2025-04-01,5,Superb quality,This quality is superb. I have been using this for weeks now.,True,11,Clothing,Positive
REV-108371,PROD-4913,USR-24538,2022-10-05,5,Fantastic delivery,This delivery is fantastic. Quality is fantastic as described.,True,126,Beauty,Positive
REV-108372,PROD-1604,USR-81400,2025-02-23,4,Outstanding purchase,This purchase is outstanding. Compared to similar products this stands out.,True,115,Electronics,Positive
REV-108373,PROD-3355,USR-93258,2024-06-19,2,Awful quality,This quality is awful. I have been using this for weeks now.,True,55,Books,Negative
REV-108374,PROD-3809,USR-35325,2025-10-24,3,Adequate design,This design is adequate. The design met my expectations overall.,True,41,Sports,Neutral
REV-108375,PROD-4968,USR-47315,2025-08-17,5,Perfect value,This value is perfect. Not sure I would buy this again.,True,73,Home & Kitchen,Positive
REV-108376,PROD-2904,USR-28160,2024-06-23,3,Alright value,This value is alright. Compared to similar products this stands out.,False,69,Sports,Neutral
REV-108377,PROD-1595,USR-79573,2023-08-29,4,Great purchase,This purchase is great. Not sure I would buy this again.,True,129,Grocery,Positive
REV-108378,PROD-3143,USR-82638,2022-06-24,4,Fantastic material,This material is fantastic. Exactly what I was looking for.,True,82,Clothing,Positive
REV-108379,PROD-1799,USR-99288,2023-10-13,5,Outstanding quality,This quality is outstanding. Compared to similar products this stands out.,True,53,Electronics,Positive
REV-108380,PROD-1332,USR-36165,2023-12-23,2,Defective design,This design is defective. I have been using this for weeks now.,False,20,Clothing,Negative
REV-108381,PROD-2720,USR-52665,2022-06-28,5,Outstanding design,This design is outstanding. Could be better for the price.,True,146,Home & Kitchen,Positive
REV-108382,PROD-4618,USR-96290,2024-10-21,5,Outstanding value,This value is outstanding. Exactly what I was looking for.,True,153,Sports,Positive
REV-108383,PROD-4490,USR-27190,2025-01-01,5,Love value,This value is love. I would definitely recommend this to others.,False,61,Sports,Positive
REV-108384,PROD-3912,USR-66881,2023-01-18,4,Amazing performance,This performance is amazing. Exactly what I was looking for.,True,193,Clothing,Positive
REV-108385,PROD-4136,USR-51855,2025-07-22,4,Perfect item,This item is perfect. Compared to similar products this stands out.,True,2,Grocery,Positive
REV-108386,PROD-4744,USR-13961,2023-01-29,1,Bad material,This material is bad. Great material for the money.,False,25,Sports,Negative
REV-108387,PROD-2059,USR-43694,2023-12-05,4,Best experience,This experience is best. The experience met my expectations overall.,True,183,Home & Kitchen,Positive
